YearMonth,Year,Month,Bidding,Bid_Type,Category,quantity
2010 Oct,2010,Oct,2nd,PQP,Goods Vehicles and Buses,30920
2010 Oct,2010,Oct,2nd,PQP,Motorcycles,1450
2010 Nov,2010,Nov,1st,Quota,Total,1958
2010 Nov,2010,Nov,1st,Quota,Cars <=1600cc,598
2010 Nov,2010,Nov,1st,Quota,Cars >1600cc,482
2010 Nov,2010,Nov,1st,Quota,Goods Vehicles and Buses,205
2010 Nov,2010,Nov,1st,Quota,Motorcycles,357
2010 Nov,2010,Nov,1st,Quota,Open,316
2010 Nov,2010,Nov,1st,Successful,Total,1945
2010 Nov,2010,Nov,1st,Successful,Cars <=1600cc,598
2010 Nov,2010,Nov,1st,Successful,Cars >1600cc,482
2010 Nov,2010,Nov,1st,Successful,Goods Vehicles and Buses,201
2010 Nov,2010,Nov,1st,Successful,Motorcycles,352
2010 Nov,2010,Nov,1st,Successful,Open,312
2010 Nov,2010,Nov,1st,Received,Total,2742
2010 Nov,2010,Nov,1st,Received,Cars <=1600cc,843
2010 Nov,2010,Nov,1st,Received,Cars >1600cc,718
2010 Nov,2010,Nov,1st,Received,Goods Vehicles and Buses,270
2010 Nov,2010,Nov,1st,Received,Motorcycles,414
2010 Nov,2010,Nov,1st,Received,Open,497
2010 Nov,2010,Nov,1st,Dollar Amount,Cars <=1600cc,34001
2010 Nov,2010,Nov,1st,Dollar Amount,Cars >1600cc,45501
2010 Nov,2010,Nov,1st,Dollar Amount,Goods Vehicles and Buses,31006
2010 Nov,2010,Nov,1st,Dollar Amount,Motorcycles,1452
2010 Nov,2010,Nov,1st,Dollar Amount,Open,46001
2010 Nov,2010,Nov,2nd,Quota,Total,1976
2010 Nov,2010,Nov,2nd,Quota,Cars <=1600cc,597
2010 Nov,2010,Nov,2nd,Quota,Cars >1600cc,480
2010 Nov,2010,Nov,2nd,Quota,Goods Vehicles and Buses,205
2010 Nov,2010,Nov,2nd,Quota,Motorcycles,361
2010 Nov,2010,Nov,2nd,Quota,Open,333
2010 Nov,2010,Nov,2nd,Successful,Total,1894
2010 Nov,2010,Nov,2nd,Successful,Cars <=1600cc,577
2010 Nov,2010,Nov,2nd,Successful,Cars >1600cc,459
2010 Nov,2010,Nov,2nd,Successful,Goods Vehicles and Buses,202
2010 Nov,2010,Nov,2nd,Successful,Motorcycles,324
2010 Nov,2010,Nov,2nd,Successful,Open,332
2010 Nov,2010,Nov,2nd,Received,Total,2841
2010 Nov,2010,Nov,2nd,Received,Cars <=1600cc,833
2010 Nov,2010,Nov,2nd,Received,Cars >1600cc,709
2010 Nov,2010,Nov,2nd,Received,Goods Vehicles and Buses,241
2010 Nov,2010,Nov,2nd,Received,Motorcycles,424
2010 Nov,2010,Nov,2nd,Received,Open,634
2010 Nov,2010,Nov,2nd,Dollar Amount,Cars <=1600cc,39000
2010 Nov,2010,Nov,2nd,Dollar Amount,Cars >1600cc,47890
2010 Nov,2010,Nov,2nd,Dollar Amount,Goods Vehicles and Buses,31202
2010 Nov,2010,Nov,2nd,Dollar Amount,Motorcycles,1502
2010 Nov,2010,Nov,2nd,Dollar Amount,Open,49890
2010 Nov,2010,Nov,2nd,PQP,Cars <=1600cc,33607
2010 Nov,2010,Nov,2nd,PQP,Cars >1600cc,44571
2010 Nov,2010,Nov,2nd,PQP,Goods Vehicles and Buses,31269
2010 Nov,2010,Nov,2nd,PQP,Motorcycles,1517
2010 Dec,2010,Dec,1st,Quota,Total,1935
2010 Dec,2010,Dec,1st,Quota,Cars <=1600cc,598
2010 Dec,2010,Dec,1st,Quota,Cars >1600cc,479
2010 Dec,2010,Dec,1st,Quota,Goods Vehicles and Buses,208
2010 Dec,2010,Dec,1st,Quota,Motorcycles,337
2010 Dec,2010,Dec,1st,Quota,Open,313
2010 Dec,2010,Dec,1st,Successful,Total,1908
2010 Dec,2010,Dec,1st,Successful,Cars <=1600cc,582
2010 Dec,2010,Dec,1st,Successful,Cars >1600cc,477
2010 Dec,2010,Dec,1st,Successful,Goods Vehicles and Buses,207
2010 Dec,2010,Dec,1st,Successful,Motorcycles,329
2010 Dec,2010,Dec,1st,Successful,Open,313
2010 Dec,2010,Dec,1st,Received,Total,3432
2010 Dec,2010,Dec,1st,Received,Cars <=1600cc,1020
2010 Dec,2010,Dec,1st,Received,Cars >1600cc,1034
2010 Dec,2010,Dec,1st,Received,Goods Vehicles and Buses,294
2010 Dec,2010,Dec,1st,Received,Motorcycles,410
2010 Dec,2010,Dec,1st,Received,Open,674
2010 Dec,2010,Dec,1st,Dollar Amount,Cars <=1600cc,47604
2010 Dec,2010,Dec,1st,Dollar Amount,Cars >1600cc,62502
2010 Dec,2010,Dec,1st,Dollar Amount,Goods Vehicles and Buses,32001
2010 Dec,2010,Dec,1st,Dollar Amount,Motorcycles,1701
2010 Dec,2010,Dec,1st,Dollar Amount,Open,64900
2010 Dec,2010,Dec,2nd,Quota,Total,2004
2010 Dec,2010,Dec,2nd,Quota,Cars <=1600cc,617
2010 Dec,2010,Dec,2nd,Quota,Cars >1600cc,499
2010 Dec,2010,Dec,2nd,Quota,Goods Vehicles and Buses,208
2010 Dec,2010,Dec,2nd,Quota,Motorcycles,369
2010 Dec,2010,Dec,2nd,Quota,Open,311
2010 Dec,2010,Dec,2nd,Successful,Total,1970
2010 Dec,2010,Dec,2nd,Successful,Cars <=1600cc,607
2010 Dec,2010,Dec,2nd,Successful,Cars >1600cc,494
2010 Dec,2010,Dec,2nd,Successful,Goods Vehicles and Buses,205
2010 Dec,2010,Dec,2nd,Successful,Motorcycles,362
2010 Dec,2010,Dec,2nd,Successful,Open,302
2010 Dec,2010,Dec,2nd,Received,Total,2796
2010 Dec,2010,Dec,2nd,Received,Cars <=1600cc,755
2010 Dec,2010,Dec,2nd,Received,Cars >1600cc,872
2010 Dec,2010,Dec,2nd,Received,Goods Vehicles and Buses,300
2010 Dec,2010,Dec,2nd,Received,Motorcycles,406
2010 Dec,2010,Dec,2nd,Received,Open,463
2010 Dec,2010,Dec,2nd,Dollar Amount,Cars <=1600cc,46129
2010 Dec,2010,Dec,2nd,Dollar Amount,Cars >1600cc,72001
2010 Dec,2010,Dec,2nd,Dollar Amount,Goods Vehicles and Buses,33501
2010 Dec,2010,Dec,2nd,Dollar Amount,Motorcycles,1551
2010 Dec,2010,Dec,2nd,Dollar Amount,Open,76102
2010 Dec,2010,Dec,2nd,PQP,Cars <=1600cc,38714
2010 Dec,2010,Dec,2nd,PQP,Cars >1600cc,52550
2010 Dec,2010,Dec,2nd,PQP,Goods Vehicles and Buses,31519
2010 Dec,2010,Dec,2nd,PQP,Motorcycles,1567
2011 Jan,2011,Jan,1st,Quota,Total,1949
2011 Jan,2011,Jan,1st,Quota,Cars <=1600cc,614
2011 Jan,2011,Jan,1st,Quota,Cars >1600cc,481
2011 Jan,2011,Jan,1st,Quota,Goods Vehicles and Buses,205
2011 Jan,2011,Jan,1st,Quota,Motorcycles,340
2011 Jan,2011,Jan,1st,Quota,Open,309
2011 Jan,2011,Jan,1st,Successful,Total,1923
2011 Jan,2011,Jan,1st,Successful,Cars <=1600cc,602
2011 Jan,2011,Jan,1st,Successful,Cars >1600cc,474
2011 Jan,2011,Jan,1st,Successful,Goods Vehicles and Buses,205
2011 Jan,2011,Jan,1st,Successful,Motorcycles,337
2011 Jan,2011,Jan,1st,Successful,Open,305
2011 Jan,2011,Jan,1st,Received,Total,3149
2011 Jan,2011,Jan,1st,Received,Cars <=1600cc,1192
2011 Jan,2011,Jan,1st,Received,Cars >1600cc,790
2011 Jan,2011,Jan,1st,Received,Goods Vehicles and Buses,294
2011 Jan,2011,Jan,1st,Received,Motorcycles,398
2011 Jan,2011,Jan,1st,Received,Open,475
2011 Jan,2011,Jan,1st,Dollar Amount,Cars <=1600cc,38889
2011 Jan,2011,Jan,1st,Dollar Amount,Cars >1600cc,69000
2011 Jan,2011,Jan,1st,Dollar Amount,Goods Vehicles and Buses,35111
2011 Jan,2011,Jan,1st,Dollar Amount,Motorcycles,1503
2011 Jan,2011,Jan,1st,Dollar Amount,Open,75789
2011 Jan,2011,Jan,2nd,Quota,Total,1955
2011 Jan,2011,Jan,2nd,Quota,Cars <=1600cc,607
2011 Jan,2011,Jan,2nd,Quota,Cars >1600cc,483
2011 Jan,2011,Jan,2nd,Quota,Goods Vehicles and Buses,207
2011 Jan,2011,Jan,2nd,Quota,Motorcycles,339
2011 Jan,2011,Jan,2nd,Quota,Open,319
2011 Jan,2011,Jan,2nd,Successful,Total,1931
2011 Jan,2011,Jan,2nd,Successful,Cars <=1600cc,606
2011 Jan,2011,Jan,2nd,Successful,Cars >1600cc,482
2011 Jan,2011,Jan,2nd,Successful,Goods Vehicles and Buses,196
2011 Jan,2011,Jan,2nd,Successful,Motorcycles,335
2011 Jan,2011,Jan,2nd,Successful,Open,312
2011 Jan,2011,Jan,2nd,Received,Total,2954
2011 Jan,2011,Jan,2nd,Received,Cars <=1600cc,1091
2011 Jan,2011,Jan,2nd,Received,Cars >1600cc,700
2011 Jan,2011,Jan,2nd,Received,Goods Vehicles and Buses,272
2011 Jan,2011,Jan,2nd,Received,Motorcycles,458
2011 Jan,2011,Jan,2nd,Received,Open,433
2011 Jan,2011,Jan,2nd,Dollar Amount,Cars <=1600cc,40123
2011 Jan,2011,Jan,2nd,Dollar Amount,Cars >1600cc,58910
2011 Jan,2011,Jan,2nd,Dollar Amount,Goods Vehicles and Buses,30000
2011 Jan,2011,Jan,2nd,Dollar Amount,Motorcycles,1690
2011 Jan,2011,Jan,2nd,Dollar Amount,Open,67009
2011 Jan,2011,Jan,2nd,PQP,Cars <=1600cc,40958
2011 Jan,2011,Jan,2nd,PQP,Cars >1600cc,59301
2011 Jan,2011,Jan,2nd,PQP,Goods Vehicles and Buses,32137
2011 Jan,2011,Jan,2nd,PQP,Motorcycles,1567
2011 Feb,2011,Feb,1st,Quota,Total,1890
2011 Feb,2011,Feb,1st,Quota,Cars <=1600cc,523
2011 Feb,2011,Feb,1st,Quota,Cars >1600cc,431
2011 Feb,2011,Feb,1st,Quota,Goods Vehicles and Buses,275
2011 Feb,2011,Feb,1st,Quota,Motorcycles,328
2011 Feb,2011,Feb,1st,Quota,Open,333
2011 Feb,2011,Feb,1st,Successful,Total,1861
2011 Feb,2011,Feb,1st,Successful,Cars <=1600cc,501
2011 Feb,2011,Feb,1st,Successful,Cars >1600cc,431
2011 Feb,2011,Feb,1st,Successful,Goods Vehicles and Buses,275
2011 Feb,2011,Feb,1st,Successful,Motorcycles,328
2011 Feb,2011,Feb,1st,Successful,Open,326
2011 Feb,2011,Feb,1st,Received,Total,3207
2011 Feb,2011,Feb,1st,Received,Cars <=1600cc,1146
2011 Feb,2011,Feb,1st,Received,Cars >1600cc,640
2011 Feb,2011,Feb,1st,Received,Goods Vehicles and Buses,356
2011 Feb,2011,Feb,1st,Received,Motorcycles,417
2011 Feb,2011,Feb,1st,Received,Open,648
2011 Feb,2011,Feb,1st,Dollar Amount,Cars <=1600cc,37124
2011 Feb,2011,Feb,1st,Dollar Amount,Cars >1600cc,53400
2011 Feb,2011,Feb,1st,Dollar Amount,Goods Vehicles and Buses,28589
2011 Feb,2011,Feb,1st,Dollar Amount,Motorcycles,1819
2011 Feb,2011,Feb,1st,Dollar Amount,Open,58890
2011 Feb,2011,Feb,2nd,Quota,Total,1888
2011 Feb,2011,Feb,2nd,Quota,Cars <=1600cc,511
2011 Feb,2011,Feb,2nd,Quota,Cars >1600cc,424
2011 Feb,2011,Feb,2nd,Quota,Goods Vehicles and Buses,287
2011 Feb,2011,Feb,2nd,Quota,Motorcycles,330
2011 Feb,2011,Feb,2nd,Quota,Open,336
2011 Feb,2011,Feb,2nd,Successful,Total,1828
2011 Feb,2011,Feb,2nd,Successful,Cars <=1600cc,494
2011 Feb,2011,Feb,2nd,Successful,Cars >1600cc,423
2011 Feb,2011,Feb,2nd,Successful,Goods Vehicles and Buses,282
2011 Feb,2011,Feb,2nd,Successful,Motorcycles,294
2011 Feb,2011,Feb,2nd,Successful,Open,335
2011 Feb,2011,Feb,2nd,Received,Total,2901
2011 Feb,2011,Feb,2nd,Received,Cars <=1600cc,788
2011 Feb,2011,Feb,2nd,Received,Cars >1600cc,726
2011 Feb,2011,Feb,2nd,Received,Goods Vehicles and Buses,368
2011 Feb,2011,Feb,2nd,Received,Motorcycles,461
2011 Feb,2011,Feb,2nd,Received,Open,558
2011 Feb,2011,Feb,2nd,Dollar Amount,Cars <=1600cc,42999
2011 Feb,2011,Feb,2nd,Dollar Amount,Cars >1600cc,62000
2011 Feb,2011,Feb,2nd,Dollar Amount,Goods Vehicles and Buses,29011
2011 Feb,2011,Feb,2nd,Dollar Amount,Motorcycles,2001
2011 Feb,2011,Feb,2nd,Dollar Amount,Open,62001
2011 Feb,2011,Feb,2nd,PQP,Cars <=1600cc,42145
2011 Feb,2011,Feb,2nd,PQP,Cars >1600cc,62969
2011 Feb,2011,Feb,2nd,PQP,Goods Vehicles and Buses,31369
2011 Feb,2011,Feb,2nd,PQP,Motorcycles,1711
2011 Mar,2011,Mar,1st,Quota,Total,1893
2011 Mar,2011,Mar,1st,Quota,Cars <=1600cc,532
2011 Mar,2011,Mar,1st,Quota,Cars >1600cc,424
2011 Mar,2011,Mar,1st,Quota,Goods Vehicles and Buses,276
2011 Mar,2011,Mar,1st,Quota,Motorcycles,325
2011 Mar,2011,Mar,1st,Quota,Open,336
2011 Mar,2011,Mar,1st,Successful,Total,1863
2011 Mar,2011,Mar,1st,Successful,Cars <=1600cc,530
2011 Mar,2011,Mar,1st,Successful,Cars >1600cc,423
2011 Mar,2011,Mar,1st,Successful,Goods Vehicles and Buses,276
2011 Mar,2011,Mar,1st,Successful,Motorcycles,310
2011 Mar,2011,Mar,1st,Successful,Open,324
2011 Mar,2011,Mar,1st,Received,Total,2966
2011 Mar,2011,Mar,1st,Received,Cars <=1600cc,875
2011 Mar,2011,Mar,1st,Received,Cars >1600cc,667
2011 Mar,2011,Mar,1st,Received,Goods Vehicles and Buses,360
2011 Mar,2011,Mar,1st,Received,Motorcycles,490
2011 Mar,2011,Mar,1st,Received,Open,574
2011 Mar,2011,Mar,1st,Dollar Amount,Cars <=1600cc,42600
2011 Mar,2011,Mar,1st,Dollar Amount,Cars >1600cc,61894
2011 Mar,2011,Mar,1st,Dollar Amount,Goods Vehicles and Buses,30001
2011 Mar,2011,Mar,1st,Dollar Amount,Motorcycles,2604
2011 Mar,2011,Mar,1st,Dollar Amount,Open,62010
2011 Mar,2011,Mar,2nd,Quota,Total,1924
2011 Mar,2011,Mar,2nd,Quota,Cars <=1600cc,527
2011 Mar,2011,Mar,2nd,Quota,Cars >1600cc,424
2011 Mar,2011,Mar,2nd,Quota,Goods Vehicles and Buses,281
2011 Mar,2011,Mar,2nd,Quota,Motorcycles,362
2011 Mar,2011,Mar,2nd,Quota,Open,330
2011 Mar,2011,Mar,2nd,Successful,Total,1867
2011 Mar,2011,Mar,2nd,Successful,Cars <=1600cc,472
2011 Mar,2011,Mar,2nd,Successful,Cars >1600cc,424
2011 Mar,2011,Mar,2nd,Successful,Goods Vehicles and Buses,279
2011 Mar,2011,Mar,2nd,Successful,Motorcycles,362
2011 Mar,2011,Mar,2nd,Successful,Open,330
2011 Mar,2011,Mar,2nd,Received,Total,2764
2011 Mar,2011,Mar,2nd,Received,Cars <=1600cc,927
2011 Mar,2011,Mar,2nd,Received,Cars >1600cc,579
2011 Mar,2011,Mar,2nd,Received,Goods Vehicles and Buses,371
2011 Mar,2011,Mar,2nd,Received,Motorcycles,429
2011 Mar,2011,Mar,2nd,Received,Open,458
2011 Mar,2011,Mar,2nd,Dollar Amount,Cars <=1600cc,43813
2011 Mar,2011,Mar,2nd,Dollar Amount,Cars >1600cc,57002
2011 Mar,2011,Mar,2nd,Dollar Amount,Goods Vehicles and Buses,29690
2011 Mar,2011,Mar,2nd,Dollar Amount,Motorcycles,2534
2011 Mar,2011,Mar,2nd,Dollar Amount,Open,59073
2011 Mar,2011,Mar,2nd,PQP,Cars <=1600cc,40925
2011 Mar,2011,Mar,2nd,PQP,Cars >1600cc,60368
2011 Mar,2011,Mar,2nd,PQP,Goods Vehicles and Buses,30401
2011 Mar,2011,Mar,2nd,PQP,Motorcycles,2026
2011 Apr,2011,Apr,1st,Quota,Total,1894
2011 Apr,2011,Apr,1st,Quota,Cars <=1600cc,512
2011 Apr,2011,Apr,1st,Quota,Cars >1600cc,425
2011 Apr,2011,Apr,1st,Quota,Goods Vehicles and Buses,276
2011 Apr,2011,Apr,1st,Quota,Motorcycles,340
2011 Apr,2011,Apr,1st,Quota,Open,341
2011 Apr,2011,Apr,1st,Successful,Total,1871
2011 Apr,2011,Apr,1st,Successful,Cars <=1600cc,511
2011 Apr,2011,Apr,1st,Successful,Cars >1600cc,410
2011 Apr,2011,Apr,1st,Successful,Goods Vehicles and Buses,275
2011 Apr,2011,Apr,1st,Successful,Motorcycles,335
2011 Apr,2011,Apr,1st,Successful,Open,340
2011 Apr,2011,Apr,1st,Received,Total,2625
2011 Apr,2011,Apr,1st,Received,Cars <=1600cc,813
2011 Apr,2011,Apr,1st,Received,Cars >1600cc,542
2011 Apr,2011,Apr,1st,Received,Goods Vehicles and Buses,316
2011 Apr,2011,Apr,1st,Received,Motorcycles,500
2011 Apr,2011,Apr,1st,Received,Open,454
2011 Apr,2011,Apr,1st,Dollar Amount,Cars <=1600cc,43212
2011 Apr,2011,Apr,1st,Dollar Amount,Cars >1600cc,55001
2011 Apr,2011,Apr,1st,Dollar Amount,Goods Vehicles and Buses,28189
2011 Apr,2011,Apr,1st,Dollar Amount,Motorcycles,2490
2011 Apr,2011,Apr,1st,Dollar Amount,Open,57100
2011 Apr,2011,Apr,2nd,Quota,Total,1921
2011 Apr,2011,Apr,2nd,Quota,Cars <=1600cc,565
2011 Apr,2011,Apr,2nd,Quota,Cars >1600cc,423
2011 Apr,2011,Apr,2nd,Quota,Goods Vehicles and Buses,277
2011 Apr,2011,Apr,2nd,Quota,Motorcycles,326
2011 Apr,2011,Apr,2nd,Quota,Open,330
2011 Apr,2011,Apr,2nd,Successful,Total,1898
2011 Apr,2011,Apr,2nd,Successful,Cars <=1600cc,552
2011 Apr,2011,Apr,2nd,Successful,Cars >1600cc,422
2011 Apr,2011,Apr,2nd,Successful,Goods Vehicles and Buses,269
2011 Apr,2011,Apr,2nd,Successful,Motorcycles,326
2011 Apr,2011,Apr,2nd,Successful,Open,329
2011 Apr,2011,Apr,2nd,Received,Total,2899
2011 Apr,2011,Apr,2nd,Received,Cars <=1600cc,964
2011 Apr,2011,Apr,2nd,Received,Cars >1600cc,627
2011 Apr,2011,Apr,2nd,Received,Goods Vehicles and Buses,346
2011 Apr,2011,Apr,2nd,Received,Motorcycles,478
2011 Apr,2011,Apr,2nd,Received,Open,484
2011 Apr,2011,Apr,2nd,Dollar Amount,Cars <=1600cc,44000
2011 Apr,2011,Apr,2nd,Dollar Amount,Cars >1600cc,56801
2011 Apr,2011,Apr,2nd,Dollar Amount,Goods Vehicles and Buses,23900
2011 Apr,2011,Apr,2nd,Dollar Amount,Motorcycles,2502
2011 Apr,2011,Apr,2nd,Dollar Amount,Open,56001
2011 Apr,2011,Apr,2nd,PQP,Cars <=1600cc,42292
2011 Apr,2011,Apr,2nd,PQP,Cars >1600cc,57683
2011 Apr,2011,Apr,2nd,PQP,Goods Vehicles and Buses,28230
2011 Apr,2011,Apr,2nd,PQP,Motorcycles,2325
2011 May,2011,May,1st,Quota,Total,1887
2011 May,2011,May,1st,Quota,Cars <=1600cc,511
2011 May,2011,May,1st,Quota,Cars >1600cc,439
2011 May,2011,May,1st,Quota,Goods Vehicles and Buses,277
2011 May,2011,May,1st,Quota,Motorcycles,330
2011 May,2011,May,1st,Quota,Open,330
2011 May,2011,May,1st,Successful,Total,1876
2011 May,2011,May,1st,Successful,Cars <=1600cc,511
2011 May,2011,May,1st,Successful,Cars >1600cc,439
2011 May,2011,May,1st,Successful,Goods Vehicles and Buses,277
2011 May,2011,May,1st,Successful,Motorcycles,328
2011 May,2011,May,1st,Successful,Open,321
2011 May,2011,May,1st,Received,Total,2939
2011 May,2011,May,1st,Received,Cars <=1600cc,944
2011 May,2011,May,1st,Received,Cars >1600cc,650
2011 May,2011,May,1st,Received,Goods Vehicles and Buses,366
2011 May,2011,May,1st,Received,Motorcycles,481
2011 May,2011,May,1st,Received,Open,498
2011 May,2011,May,1st,Dollar Amount,Cars <=1600cc,44790
2011 May,2011,May,1st,Dollar Amount,Cars >1600cc,56011
2011 May,2011,May,1st,Dollar Amount,Goods Vehicles and Buses,21889
2011 May,2011,May,1st,Dollar Amount,Motorcycles,2253
2011 May,2011,May,1st,Dollar Amount,Open,56490
2011 May,2011,May,2nd,Quota,Total,1887
2011 May,2011,May,2nd,Quota,Cars <=1600cc,523
2011 May,2011,May,2nd,Quota,Cars >1600cc,424
2011 May,2011,May,2nd,Quota,Goods Vehicles and Buses,283
2011 May,2011,May,2nd,Quota,Motorcycles,326
2011 May,2011,May,2nd,Quota,Open,331
2011 May,2011,May,2nd,Successful,Total,1870
2011 May,2011,May,2nd,Successful,Cars <=1600cc,521
2011 May,2011,May,2nd,Successful,Cars >1600cc,424
2011 May,2011,May,2nd,Successful,Goods Vehicles and Buses,279
2011 May,2011,May,2nd,Successful,Motorcycles,324
2011 May,2011,May,2nd,Successful,Open,322
2011 May,2011,May,2nd,Received,Total,2661
2011 May,2011,May,2nd,Received,Cars <=1600cc,760
2011 May,2011,May,2nd,Received,Cars >1600cc,564
2011 May,2011,May,2nd,Received,Goods Vehicles and Buses,381
2011 May,2011,May,2nd,Received,Motorcycles,486
2011 May,2011,May,2nd,Received,Open,470
2011 May,2011,May,2nd,Dollar Amount,Cars <=1600cc,46989
2011 May,2011,May,2nd,Dollar Amount,Cars >1600cc,56300
2011 May,2011,May,2nd,Dollar Amount,Goods Vehicles and Buses,22989
2011 May,2011,May,2nd,Dollar Amount,Motorcycles,2013
2011 May,2011,May,2nd,Dollar Amount,Open,56889
2011 May,2011,May,2nd,PQP,Cars <=1600cc,44234
2011 May,2011,May,2nd,PQP,Cars >1600cc,57169
2011 May,2011,May,2nd,PQP,Goods Vehicles and Buses,26110
2011 May,2011,May,2nd,PQP,Motorcycles,2400
2011 Jun,2011,Jun,1st,Quota,Total,1875
2011 Jun,2011,Jun,1st,Quota,Cars <=1600cc,510
2011 Jun,2011,Jun,1st,Quota,Cars >1600cc,424
2011 Jun,2011,Jun,1st,Quota,Goods Vehicles and Buses,276
2011 Jun,2011,Jun,1st,Quota,Motorcycles,327
2011 Jun,2011,Jun,1st,Quota,Open,338
2011 Jun,2011,Jun,1st,Successful,Total,1807
2011 Jun,2011,Jun,1st,Successful,Cars <=1600cc,506
2011 Jun,2011,Jun,1st,Successful,Cars >1600cc,403
2011 Jun,2011,Jun,1st,Successful,Goods Vehicles and Buses,276
2011 Jun,2011,Jun,1st,Successful,Motorcycles,327
2011 Jun,2011,Jun,1st,Successful,Open,295
2011 Jun,2011,Jun,1st,Received,Total,3133
2011 Jun,2011,Jun,1st,Received,Cars <=1600cc,880
2011 Jun,2011,Jun,1st,Received,Cars >1600cc,759
2011 Jun,2011,Jun,1st,Received,Goods Vehicles and Buses,457
2011 Jun,2011,Jun,1st,Received,Motorcycles,507
2011 Jun,2011,Jun,1st,Received,Open,530
2011 Jun,2011,Jun,1st,Dollar Amount,Cars <=1600cc,53390
2011 Jun,2011,Jun,1st,Dollar Amount,Cars >1600cc,63000
2011 Jun,2011,Jun,1st,Dollar Amount,Goods Vehicles and Buses,29006
2011 Jun,2011,Jun,1st,Dollar Amount,Motorcycles,2491
2011 Jun,2011,Jun,1st,Dollar Amount,Open,62000
2011 Jun,2011,Jun,2nd,Quota,Total,1881
2011 Jun,2011,Jun,2nd,Quota,Cars <=1600cc,512
2011 Jun,2011,Jun,2nd,Quota,Cars >1600cc,423
2011 Jun,2011,Jun,2nd,Quota,Goods Vehicles and Buses,279
2011 Jun,2011,Jun,2nd,Quota,Motorcycles,328
2011 Jun,2011,Jun,2nd,Quota,Open,339
2011 Jun,2011,Jun,2nd,Successful,Total,1848
2011 Jun,2011,Jun,2nd,Successful,Cars <=1600cc,512
2011 Jun,2011,Jun,2nd,Successful,Cars >1600cc,410
2011 Jun,2011,Jun,2nd,Successful,Goods Vehicles and Buses,270
2011 Jun,2011,Jun,2nd,Successful,Motorcycles,322
2011 Jun,2011,Jun,2nd,Successful,Open,334
2011 Jun,2011,Jun,2nd,Received,Total,2625
2011 Jun,2011,Jun,2nd,Received,Cars <=1600cc,715
2011 Jun,2011,Jun,2nd,Received,Cars >1600cc,684
2011 Jun,2011,Jun,2nd,Received,Goods Vehicles and Buses,391
2011 Jun,2011,Jun,2nd,Received,Motorcycles,367
2011 Jun,2011,Jun,2nd,Received,Open,468
2011 Jun,2011,Jun,2nd,Dollar Amount,Cars <=1600cc,50244
2011 Jun,2011,Jun,2nd,Dollar Amount,Cars >1600cc,67700
2011 Jun,2011,Jun,2nd,Dollar Amount,Goods Vehicles and Buses,31089
2011 Jun,2011,Jun,2nd,Dollar Amount,Motorcycles,2290
2011 Jun,2011,Jun,2nd,Dollar Amount,Open,65490
2011 Jun,2011,Jun,2nd,PQP,Cars <=1600cc,47105
2011 Jun,2011,Jun,2nd,PQP,Cars >1600cc,59136
2011 Jun,2011,Jun,2nd,PQP,Goods Vehicles and Buses,26177
2011 Jun,2011,Jun,2nd,PQP,Motorcycles,2340
2011 Jul,2011,Jul,1st,Quota,Total,1932
2011 Jul,2011,Jul,1st,Quota,Cars <=1600cc,514
2011 Jul,2011,Jul,1st,Quota,Cars >1600cc,445
2011 Jul,2011,Jul,1st,Quota,Goods Vehicles and Buses,276
2011 Jul,2011,Jul,1st,Quota,Motorcycles,325
2011 Jul,2011,Jul,1st,Quota,Open,372
2011 Jul,2011,Jul,1st,Successful,Total,1882
2011 Jul,2011,Jul,1st,Successful,Cars <=1600cc,497
2011 Jul,2011,Jul,1st,Successful,Cars >1600cc,444
2011 Jul,2011,Jul,1st,Successful,Goods Vehicles and Buses,276
2011 Jul,2011,Jul,1st,Successful,Motorcycles,323
2011 Jul,2011,Jul,1st,Successful,Open,342
2011 Jul,2011,Jul,1st,Received,Total,2820
2011 Jul,2011,Jul,1st,Received,Cars <=1600cc,839
2011 Jul,2011,Jul,1st,Received,Cars >1600cc,728
2011 Jul,2011,Jul,1st,Received,Goods Vehicles and Buses,375
2011 Jul,2011,Jul,1st,Received,Motorcycles,369
2011 Jul,2011,Jul,1st,Received,Open,509
2011 Jul,2011,Jul,1st,Dollar Amount,Cars <=1600cc,55989
2011 Jul,2011,Jul,1st,Dollar Amount,Cars >1600cc,68501
2011 Jul,2011,Jul,1st,Dollar Amount,Goods Vehicles and Buses,32590
2011 Jul,2011,Jul,1st,Dollar Amount,Motorcycles,2360
2011 Jul,2011,Jul,1st,Dollar Amount,Open,68811
2011 Jul,2011,Jul,2nd,Quota,Total,1897
2011 Jul,2011,Jul,2nd,Quota,Cars <=1600cc,510
2011 Jul,2011,Jul,2nd,Quota,Cars >1600cc,436
2011 Jul,2011,Jul,2nd,Quota,Goods Vehicles and Buses,284
2011 Jul,2011,Jul,2nd,Quota,Motorcycles,332
2011 Jul,2011,Jul,2nd,Quota,Open,335
2011 Jul,2011,Jul,2nd,Successful,Total,1878
2011 Jul,2011,Jul,2nd,Successful,Cars <=1600cc,501
2011 Jul,2011,Jul,2nd,Successful,Cars >1600cc,436
2011 Jul,2011,Jul,2nd,Successful,Goods Vehicles and Buses,281
2011 Jul,2011,Jul,2nd,Successful,Motorcycles,332
2011 Jul,2011,Jul,2nd,Successful,Open,328
2011 Jul,2011,Jul,2nd,Received,Total,2750
